CounterExamples_0,Specificity_0,PRev_0,Pos_0,VarDist_0,RuleDist_0,CounterExamples_1,Specificity_1,PRev_1,Pos_1,VarDist_1,RuleDist_1,CounterExamples_2,Specificity_2,PRev_2,Pos_2,VarDist_2,RuleDist_2,CounterExamples_3,Specificity_3,PRev_3,Pos_3,VarDist_3,RuleDist_3,CounterExamples_4,Specificity_4,PRev_4,Pos_4,VarDist_4,RuleDist_4,CounterExamples_5,Specificity_5,PRev_5,Pos_5,VarDist_5,RuleDist_5,CounterExamples_6,Specificity_6,PRev_6,Pos_6,VarDist_6,RuleDist_6,CounterExamples_7,Specificity_7,PRev_7,Pos_7,VarDist_7,RuleDist_7,CounterExamples_8,Specificity_8,PRev_8,Pos_8,VarDist_8,RuleDist_8,CounterExamples_9,Specificity_9,PRev_9,Pos_9,VarDist_9,RuleDist_9,CounterExamples_10,Specificity_10,PRev_10,Pos_10,VarDist_10,RuleDist_10,CounterExamples_11,Specificity_11,PRev_11,Pos_11,VarDist_11,RuleDist_11,CounterExamples_12,Specificity_12,PRev_12,Pos_12,VarDist_12,RuleDist_12,CounterExamples_13,Specificity_13,PRev_13,Pos_13,VarDist_13,RuleDist_13,CounterExamples_14,Specificity_14,PRev_14,Pos_14,VarDist_14,RuleDist_14,CounterExamples_15,Specificity_15,PRev_15,Pos_15,VarDist_15,RuleDist_15,CounterExamples_16,Specificity_16,PRev_16,Pos_16,VarDist_16,RuleDist_16,CounterExamples_17,Specificity_17,PRev_17,Pos_17,VarDist_17,RuleDist_17,CounterExamples_18,Specificity_18,PRev_18,Pos_18,VarDist_18,RuleDist_18,CounterExamples_19,Specificity_19,PRev_19,Pos_19,VarDist_19,RuleDist_19,
11,29.7778,-1,0,-1,38.5455,11,33.4,-1,0,-1,34.9091,11,30.1111,-1,0,-1,38.8182,11,33.2222,-1,0,-1,41.3636,12,29.6667,-1,0,-1,38.4545,10,31.8889,-1,0,-1,40.2727,11,30,-1,0,-1,38.7273,11,29.8889,-1,0,-1,38.6364,11,29.7778,-1,0,-1,38.5455,13,23.1111,-1,0,-1,33.0909,10,31.8889,-1,0,-1,40.2727,11,29.7778,-1,0,-1,38.5455,11,29.8889,-1,0,-1,38.6364,11,33.5556,-1,0,-1,41.6364,10,31.8889,-1,0,-1,40.2727,11,29.8889,-1,0,-1,38.6364,11,30,-1,0,-1,38.7273,10,31.8889,-1,0,-1,40.2727,12,25.2222,-1,0,-1,34.8182,11,29.8889,-1,0,-1,38.6364,
11,29.7778,-1,0,-1,38.5455,11,33.4,-1,0,-1,34.9091,11,30.1111,-1,0,-1,38.8182,11,33.2222,-1,0,-1,41.3636,12,29.6667,-1,0,-1,38.4545,10,31.8889,-1,0,-1,40.2727,11,30,-1,0,-1,38.7273,11,29.8889,-1,0,-1,38.6364,11,29.7778,-1,0,-1,38.5455,13,23.1111,-1,0,-1,33.0909,10,31.8889,-1,0,-1,40.2727,11,29.7778,-1,0,-1,38.5455,11,29.8889,-1,0,-1,38.6364,11,33.5556,-1,0,-1,41.6364,10,31.8889,-1,0,-1,40.2727,11,29.8889,-1,0,-1,38.6364,11,30,-1,0,-1,38.7273,10,31.8889,-1,0,-1,40.2727,12,25.2222,-1,0,-1,34.8182,11,29.8889,-1,0,-1,38.6364,
11,29.7778,-1,0,-1,38.5455,11,33.4,-1,0,-1,34.9091,11,30.1111,-1,0,-1,38.8182,11,33.2222,-1,0,-1,41.3636,12,29.6667,-1,0,-1,38.4545,10,31.8889,-1,0,-1,40.2727,11,30,-1,0,-1,38.7273,11,29.8889,-1,0,-1,38.6364,11,29.7778,-1,0,-1,38.5455,13,23.1111,-1,0,-1,33.0909,10,31.8889,-1,0,-1,40.2727,11,29.7778,-1,0,-1,38.5455,11,29.8889,-1,0,-1,38.6364,11,33.5556,-1,0,-1,41.6364,10,31.8889,-1,0,-1,40.2727,11,29.8889,-1,0,-1,38.6364,11,30,-1,0,-1,38.7273,10,31.8889,-1,0,-1,40.2727,12,25.2222,-1,0,-1,34.8182,11,29.8889,-1,0,-1,38.6364,
11,29.7778,-1,0,-1,38.5455,11,33.4,-1,0,-1,34.9091,11,30.1111,-1,0,-1,38.8182,11,33.2222,-1,0,-1,41.3636,12,29.6667,-1,0,-1,38.4545,11,29.7778,-1,0,-1,38.5455,11,30,-1,0,-1,38.7273,11,29.8889,-1,0,-1,38.6364,11,29.7778,-1,0,-1,38.5455,13,23.1111,-1,0,-1,33.0909,10,31.8889,-1,0,-1,40.2727,11,29.7778,-1,0,-1,38.5455,11,29.8889,-1,0,-1,38.6364,11,33.5556,-1,0,-1,41.6364,10,31.8889,-1,0,-1,40.2727,11,29.8889,-1,0,-1,38.6364,11,30,-1,0,-1,38.7273,10,31.8889,-1,0,-1,40.2727,12,25.2222,-1,0,-1,34.8182,11,29.8889,-1,0,-1,38.6364,
12,30.1,-1,0,-1,31.9091,11,33.4,-1,0,-1,34.9091,11,30.1111,-1,0,-1,38.8182,11,33.2222,-1,0,-1,41.3636,12,29.6667,-1,0,-1,38.4545,11,29.7778,-1,0,-1,38.5455,11,30,-1,0,-1,38.7273,11,29.8889,-1,0,-1,38.6364,11,29.7778,-1,0,-1,38.5455,13,23.1111,-1,0,-1,33.0909,10,31.8889,-1,0,-1,40.2727,11,29.7778,-1,0,-1,38.5455,11,29.8889,-1,0,-1,38.6364,11,33.5556,-1,0,-1,41.6364,10,31.8889,-1,0,-1,40.2727,11,29.8889,-1,0,-1,38.6364,11,30,-1,0,-1,38.7273,10,31.8889,-1,0,-1,40.2727,13,23.2222,-1,0,-1,33.1818,11,29.8889,-1,0,-1,38.6364,
12,30.1,-1,0,-1,31.9091,11,33.4,-1,0,-1,34.9091,11,30.1111,-1,0,-1,38.8182,11,33.2222,-1,0,-1,41.3636,12,29.6667,-1,0,-1,38.4545,11,29.7778,-1,0,-1,38.5455,11,30,-1,0,-1,38.7273,11,29.8889,-1,0,-1,38.6364,12,29.5556,-1,0,-1,38.3636,13,23.1111,-1,0,-1,33.0909,10,31.8889,-1,0,-1,40.2727,11,29.7778,-1,0,-1,38.5455,11,29.8889,-1,0,-1,38.6364,11,33.5556,-1,0,-1,41.6364,10,31.8889,-1,0,-1,40.2727,11,29.8889,-1,0,-1,38.6364,11,30,-1,0,-1,38.7273,10,31.8889,-1,0,-1,40.2727,13,23.2222,-1,0,-1,33.1818,11,29.8889,-1,0,-1,38.6364,
12,30.1,-1,0,-1,31.9091,11,33.4,-1,0,-1,34.9091,11,30.1111,-1,0,-1,38.8182,11,33.2222,-1,0,-1,41.3636,12,29.6667,-1,0,-1,38.4545,11,29.7778,-1,0,-1,38.5455,11,30,-1,0,-1,38.7273,11,29.8889,-1,0,-1,38.6364,12,29.5556,-1,0,-1,38.3636,13,23.1111,-1,0,-1,33.0909,10,31.8889,-1,0,-1,40.2727,11,29.7778,-1,0,-1,38.5455,11,29.8889,-1,0,-1,38.6364,11,33.5556,-1,0,-1,41.6364,10,31.8889,-1,0,-1,40.2727,11,29.8889,-1,0,-1,38.6364,11,30,-1,0,-1,38.7273,10,31.8889,-1,0,-1,40.2727,13,23.2222,-1,0,-1,33.1818,11,29.8889,-1,0,-1,38.6364,
12,30.1,-1,0,-1,31.9091,11,33.4,-1,0,-1,34.9091,11,30.1111,-1,0,-1,38.8182,11,33.2222,-1,0,-1,41.3636,12,29.6667,-1,0,-1,38.4545,11,29.7778,-1,0,-1,38.5455,11,30,-1,0,-1,38.7273,11,29.8889,-1,0,-1,38.6364,12,29.5556,-1,0,-1,38.3636,13,23.1111,-1,0,-1,33.0909,10,31.8889,-1,0,-1,40.2727,11,29.7778,-1,0,-1,38.5455,11,29.8889,-1,0,-1,38.6364,11,33.5556,-1,0,-1,41.6364,10,31.8889,-1,0,-1,40.2727,11,29.8889,-1,0,-1,38.6364,11,30,-1,0,-1,38.7273,10,31.8889,-1,0,-1,40.2727,13,23.2222,-1,0,-1,33.1818,12,29.7778,-1,0,-1,38.5455,
12,30.1,-1,0,-1,31.9091,11,33.4,-1,0,-1,34.9091,11,30.1111,-1,0,-1,38.8182,11,33.2222,-1,0,-1,41.3636,12,29.6667,-1,0,-1,38.4545,11,29.7778,-1,0,-1,38.5455,11,30,-1,0,-1,38.7273,11,29.8889,-1,0,-1,38.6364,12,29.5556,-1,0,-1,38.3636,13,23.1111,-1,0,-1,33.0909,10,31.8889,-1,0,-1,40.2727,11,29.7778,-1,0,-1,38.5455,11,29.8889,-1,0,-1,38.6364,11,33.5556,-1,0,-1,41.6364,10,31.8889,-1,0,-1,40.2727,11,29.8889,-1,0,-1,38.6364,11,30,-1,0,-1,38.7273,10,31.8889,-1,0,-1,40.2727,13,23.2222,-1,0,-1,33.1818,12,29.7778,-1,0,-1,38.5455,
12,30.1,-1,0,-1,31.9091,12,33.3636,-1,0,-1,28.4545,11,30.1111,-1,0,-1,38.8182,11,33.2222,-1,0,-1,41.3636,12,29.6667,-1,0,-1,38.4545,11,29.7778,-1,0,-1,38.5455,11,30,-1,0,-1,38.7273,11,29.8889,-1,0,-1,38.6364,12,29.5556,-1,0,-1,38.3636,13,23.1111,-1,0,-1,33.0909,10,31.8889,-1,0,-1,40.2727,11,29.7778,-1,0,-1,38.5455,11,29.8889,-1,0,-1,38.6364,11,33.5556,-1,0,-1,41.6364,10,31.8889,-1,0,-1,40.2727,11,29.8889,-1,0,-1,38.6364,11,30,-1,0,-1,38.7273,10,31.8889,-1,0,-1,40.2727,13,23.2222,-1,0,-1,33.1818,12,29.7778,-1,0,-1,38.5455,
12,30.1,-1,0,-1,31.9091,12,33.3636,-1,0,-1,28.4545,11,30.1111,-1,0,-1,38.8182,11,33.2222,-1,0,-1,41.3636,12,29.6667,-1,0,-1,38.4545,11,29.7778,-1,0,-1,38.5455,11,30,-1,0,-1,38.7273,11,29.8889,-1,0,-1,38.6364,12,29.5556,-1,0,-1,38.3636,13,23.1111,-1,0,-1,33.0909,10,31.8889,-1,0,-1,40.2727,11,29.7778,-1,0,-1,38.5455,11,29.8889,-1,0,-1,38.6364,11,33.5556,-1,0,-1,41.6364,10,31.8889,-1,0,-1,40.2727,11,29.8889,-1,0,-1,38.6364,11,30,-1,0,-1,38.7273,11,30,-1,0,-1,38.7273,13,23.2222,-1,0,-1,33.1818,12,29.7778,-1,0,-1,38.5455,
12,30.1,-1,0,-1,31.9091,12,33.3636,-1,0,-1,28.4545,11,30.1111,-1,0,-1,38.8182,11,33.2222,-1,0,-1,41.3636,12,29.6667,-1,0,-1,38.4545,11,29.7778,-1,0,-1,38.5455,11,30,-1,0,-1,38.7273,11,29.8889,-1,0,-1,38.6364,12,29.5556,-1,0,-1,38.3636,13,23.1111,-1,0,-1,33.0909,11,30.1111,-1,0,-1,38.8182,11,29.7778,-1,0,-1,38.5455,11,29.8889,-1,0,-1,38.6364,11,33.5556,-1,0,-1,41.6364,10,31.8889,-1,0,-1,40.2727,11,29.8889,-1,0,-1,38.6364,11,30,-1,0,-1,38.7273,11,30,-1,0,-1,38.7273,13,23.2222,-1,0,-1,33.1818,12,29.7778,-1,0,-1,38.5455,
12,30.1,-1,0,-1,31.9091,12,33.3636,-1,0,-1,28.4545,11,30.1111,-1,0,-1,38.8182,11,33.2222,-1,0,-1,41.3636,12,29.6667,-1,0,-1,38.4545,11,29.7778,-1,0,-1,38.5455,11,30,-1,0,-1,38.7273,11,29.8889,-1,0,-1,38.6364,12,29.5556,-1,0,-1,38.3636,13,23.1111,-1,0,-1,33.0909,11,30.1111,-1,0,-1,38.8182,11,29.7778,-1,0,-1,38.5455,11,29.8889,-1,0,-1,38.6364,11,33.5556,-1,0,-1,41.6364,10,31.8889,-1,0,-1,40.2727,11,29.8889,-1,0,-1,38.6364,11,30,-1,0,-1,38.7273,11,30,-1,0,-1,38.7273,13,23.2222,-1,0,-1,33.1818,12,29.7778,-1,0,-1,38.5455,
12,30.1,-1,0,-1,31.9091,12,33.3636,-1,0,-1,28.4545,11,30.1111,-1,0,-1,38.8182,11,33.2222,-1,0,-1,41.3636,12,29.6667,-1,0,-1,38.4545,11,29.7778,-1,0,-1,38.5455,11,30,-1,0,-1,38.7273,11,29.8889,-1,0,-1,38.6364,12,29.5556,-1,0,-1,38.3636,13,23.1111,-1,0,-1,33.0909,11,30.1111,-1,0,-1,38.8182,11,29.7778,-1,0,-1,38.5455,11,29.8889,-1,0,-1,38.6364,11,33.5556,-1,0,-1,41.6364,10,31.8889,-1,0,-1,40.2727,11,29.8889,-1,0,-1,38.6364,11,30,-1,0,-1,38.7273,11,30,-1,0,-1,38.7273,13,23.2222,-1,0,-1,33.1818,12,29.7778,-1,0,-1,38.5455,
12,30.1,-1,0,-1,31.9091,12,33.3636,-1,0,-1,28.4545,11,30.1111,-1,0,-1,38.8182,11,33.2222,-1,0,-1,41.3636,12,29.6667,-1,0,-1,38.4545,12,26.6667,-1,0,-1,36,11,30,-1,0,-1,38.7273,11,29.8889,-1,0,-1,38.6364,12,29.5556,-1,0,-1,38.3636,13,23.1111,-1,0,-1,33.0909,11,30.1111,-1,0,-1,38.8182,11,29.7778,-1,0,-1,38.5455,11,29.8889,-1,0,-1,38.6364,11,33.5556,-1,0,-1,41.6364,11,29.8889,-1,0,-1,38.6364,11,29.8889,-1,0,-1,38.6364,11,30,-1,0,-1,38.7273,11,30,-1,0,-1,38.7273,13,23.2222,-1,0,-1,33.1818,12,29.7778,-1,0,-1,38.5455,
12,30.1,-1,0,-1,31.9091,12,33.3636,-1,0,-1,28.4545,11,30.1111,-1,0,-1,38.8182,11,33.2222,-1,0,-1,41.3636,12,29.6667,-1,0,-1,38.4545,12,26.6667,-1,0,-1,36,11,30,-1,0,-1,38.7273,11,29.8889,-1,0,-1,38.6364,12,29.5556,-1,0,-1,38.3636,13,23.1111,-1,0,-1,33.0909,11,30.1111,-1,0,-1,38.8182,11,29.7778,-1,0,-1,38.5455,11,29.8889,-1,0,-1,38.6364,11,33.5556,-1,0,-1,41.6364,11,29.8889,-1,0,-1,38.6364,11,29.8889,-1,0,-1,38.6364,11,30,-1,0,-1,38.7273,11,30,-1,0,-1,38.7273,13,23.2222,-1,0,-1,33.1818,12,29.7778,-1,0,-1,38.5455,
12,30.1,-1,0,-1,31.9091,12,33.3636,-1,0,-1,28.4545,11,30.1111,-1,0,-1,38.8182,11,33.2222,-1,0,-1,41.3636,12,29.6667,-1,0,-1,38.4545,12,26.6667,-1,0,-1,36,11,30,-1,0,-1,38.7273,11,29.8889,-1,0,-1,38.6364,12,29.5556,-1,0,-1,38.3636,13,23.1111,-1,0,-1,33.0909,11,30.1111,-1,0,-1,38.8182,11,29.7778,-1,0,-1,38.5455,11,29.8889,-1,0,-1,38.6364,11,33.5556,-1,0,-1,41.6364,11,29.8889,-1,0,-1,38.6364,11,29.8889,-1,0,-1,38.6364,12,29.8889,-1,0,-1,38.6364,11,30,-1,0,-1,38.7273,13,23.2222,-1,0,-1,33.1818,12,29.7778,-1,0,-1,38.5455,
12,30.1,-1,0,-1,31.9091,12,33.3636,-1,0,-1,28.4545,11,30.1111,-1,0,-1,38.8182,11,33.2222,-1,0,-1,41.3636,12,29.6667,-1,0,-1,38.4545,12,26.6667,-1,0,-1,36,11,30,-1,0,-1,38.7273,11,29.8889,-1,0,-1,38.6364,12,29.5556,-1,0,-1,38.3636,13,23.1111,-1,0,-1,33.0909,11,30.1111,-1,0,-1,38.8182,12,28.1111,-1,0,-1,37.1818,11,29.8889,-1,0,-1,38.6364,11,33.5556,-1,0,-1,41.6364,11,29.8889,-1,0,-1,38.6364,11,29.8889,-1,0,-1,38.6364,12,29.8889,-1,0,-1,38.6364,11,30,-1,0,-1,38.7273,13,23.2222,-1,0,-1,33.1818,12,29.7778,-1,0,-1,38.5455,
12,30.1,-1,0,-1,31.9091,12,33.3636,-1,0,-1,28.4545,11,30.1111,-1,0,-1,38.8182,11,33.2222,-1,0,-1,41.3636,12,29.6667,-1,0,-1,38.4545,12,26.6667,-1,0,-1,36,11,30,-1,0,-1,38.7273,11,29.8889,-1,0,-1,38.6364,12,29.5556,-1,0,-1,38.3636,13,23.1111,-1,0,-1,33.0909,11,30.1111,-1,0,-1,38.8182,12,28.1111,-1,0,-1,37.1818,11,29.8889,-1,0,-1,38.6364,11,33.5556,-1,0,-1,41.6364,11,29.8889,-1,0,-1,38.6364,11,29.8889,-1,0,-1,38.6364,12,29.8889,-1,0,-1,38.6364,11,30,-1,0,-1,38.7273,13,23.2222,-1,0,-1,33.1818,12,29.7778,-1,0,-1,38.5455,
12,30.1,-1,0,-1,31.9091,12,33.3636,-1,0,-1,28.4545,11,30.1111,-1,0,-1,38.8182,11,33.2222,-1,0,-1,41.3636,12,29.6667,-1,0,-1,38.4545,12,26.6667,-1,0,-1,36,11,30,-1,0,-1,38.7273,11,29.8889,-1,0,-1,38.6364,13,27.6667,-1,0,-1,36.8182,13,23.1111,-1,0,-1,33.0909,11,30.1111,-1,0,-1,38.8182,12,28.1111,-1,0,-1,37.1818,11,29.8889,-1,0,-1,38.6364,11,33.5556,-1,0,-1,41.6364,11,29.8889,-1,0,-1,38.6364,11,29.8889,-1,0,-1,38.6364,12,29.8889,-1,0,-1,38.6364,11,30,-1,0,-1,38.7273,13,23.2222,-1,0,-1,33.1818,12,29.7778,-1,0,-1,38.5455,
13,28.6,-1,0,-1,30.5455,12,33.3636,-1,0,-1,28.4545,11,30.1111,-1,0,-1,38.8182,11,33.2222,-1,0,-1,41.3636,12,29.6667,-1,0,-1,38.4545,12,26.6667,-1,0,-1,36,12,29.8889,-1,0,-1,38.6364,11,29.8889,-1,0,-1,38.6364,13,27.6667,-1,0,-1,36.8182,13,23.1111,-1,0,-1,33.0909,11,30.1111,-1,0,-1,38.8182,12,28.1111,-1,0,-1,37.1818,11,29.8889,-1,0,-1,38.6364,11,33.5556,-1,0,-1,41.6364,11,29.8889,-1,0,-1,38.6364,11,29.8889,-1,0,-1,38.6364,12,29.8889,-1,0,-1,38.6364,11,30,-1,0,-1,38.7273,13,23.2222,-1,0,-1,33.1818,12,29.7778,-1,0,-1,38.5455,
13,28.6,-1,0,-1,30.5455,12,33.3636,-1,0,-1,28.4545,11,30.1111,-1,0,-1,38.8182,11,33.2222,-1,0,-1,41.3636,12,29.6667,-1,0,-1,38.4545,12,26.6667,-1,0,-1,36,12,29.8889,-1,0,-1,38.6364,11,29.8889,-1,0,-1,38.6364,13,27.6667,-1,0,-1,36.8182,13,23.1111,-1,0,-1,33.0909,11,30.1111,-1,0,-1,38.8182,12,28.1111,-1,0,-1,37.1818,11,29.8889,-1,0,-1,38.6364,11,33.5556,-1,0,-1,41.6364,11,29.8889,-1,0,-1,38.6364,11,29.8889,-1,0,-1,38.6364,12,29.8889,-1,0,-1,38.6364,11,30,-1,0,-1,38.7273,13,23.2222,-1,0,-1,33.1818,12,29.7778,-1,0,-1,38.5455,
13,28.6,-1,0,-1,30.5455,12,33.3636,-1,0,-1,28.4545,11,30.1111,-1,0,-1,38.8182,11,33.2222,-1,0,-1,41.3636,12,29.6667,-1,0,-1,38.4545,12,26.6667,-1,0,-1,36,12,29.8889,-1,0,-1,38.6364,11,29.8889,-1,0,-1,38.6364,14,24.5556,-1,0,-1,34.2727,13,23.1111,-1,0,-1,33.0909,11,30.1111,-1,0,-1,38.8182,12,28.1111,-1,0,-1,37.1818,11,29.8889,-1,0,-1,38.6364,11,33.5556,-1,0,-1,41.6364,11,29.8889,-1,0,-1,38.6364,11,29.8889,-1,0,-1,38.6364,12,29.8889,-1,0,-1,38.6364,11,30,-1,0,-1,38.7273,13,23.2222,-1,0,-1,33.1818,12,29.7778,-1,0,-1,38.5455,
13,28.6,-1,0,-1,30.5455,12,33.3636,-1,0,-1,28.4545,11,30.1111,-1,0,-1,38.8182,11,33.2222,-1,0,-1,41.3636,12,29.6667,-1,0,-1,38.4545,12,26.6667,-1,0,-1,36,12,29.8889,-1,0,-1,38.6364,11,29.8889,-1,0,-1,38.6364,14,24.5556,-1,0,-1,34.2727,13,23.1111,-1,0,-1,33.0909,11,30.1111,-1,0,-1,38.8182,12,28.1111,-1,0,-1,37.1818,11,29.8889,-1,0,-1,38.6364,11,33.5556,-1,0,-1,41.6364,11,29.8889,-1,0,-1,38.6364,11,29.8889,-1,0,-1,38.6364,13,29.7778,-1,0,-1,38.5455,11,30,-1,0,-1,38.7273,13,23.2222,-1,0,-1,33.1818,12,29.7778,-1,0,-1,38.5455,
13,28.6,-1,0,-1,30.5455,12,33.3636,-1,0,-1,28.4545,11,30.1111,-1,0,-1,38.8182,11,33.2222,-1,0,-1,41.3636,12,29.6667,-1,0,-1,38.4545,12,26.6667,-1,0,-1,36,12,29.8889,-1,0,-1,38.6364,11,29.8889,-1,0,-1,38.6364,14,24.5556,-1,0,-1,34.2727,13,23.1111,-1,0,-1,33.0909,11,30.1111,-1,0,-1,38.8182,12,28.1111,-1,0,-1,37.1818,11,29.8889,-1,0,-1,38.6364,11,33.5556,-1,0,-1,41.6364,11,29.8889,-1,0,-1,38.6364,11,29.8889,-1,0,-1,38.6364,13,29.7778,-1,0,-1,38.5455,11,30,-1,0,-1,38.7273,13,23.2222,-1,0,-1,33.1818,12,29.7778,-1,0,-1,38.5455,
13,28.6,-1,0,-1,30.5455,12,33.3636,-1,0,-1,28.4545,11,30.1111,-1,0,-1,38.8182,11,33.2222,-1,0,-1,41.3636,12,29.6667,-1,0,-1,38.4545,12,26.6667,-1,0,-1,36,12,29.8889,-1,0,-1,38.6364,12,29.7778,-1,0,-1,38.5455,14,24.5556,-1,0,-1,34.2727,13,23.1111,-1,0,-1,33.0909,11,30.1111,-1,0,-1,38.8182,12,28.1111,-1,0,-1,37.1818,11,29.8889,-1,0,-1,38.6364,11,33.5556,-1,0,-1,41.6364,11,29.8889,-1,0,-1,38.6364,12,29.7778,-1,0,-1,38.5455,13,29.7778,-1,0,-1,38.5455,11,30,-1,0,-1,38.7273,13,23.2222,-1,0,-1,33.1818,12,29.7778,-1,0,-1,38.5455,
13,28.6,-1,0,-1,30.5455,12,33.3636,-1,0,-1,28.4545,11,30.1111,-1,0,-1,38.8182,11,33.2222,-1,0,-1,41.3636,12,29.6667,-1,0,-1,38.4545,12,26.6667,-1,0,-1,36,12,29.8889,-1,0,-1,38.6364,13,29.5556,-1,0,-1,38.3636,14,24.5556,-1,0,-1,34.2727,13,23.1111,-1,0,-1,33.0909,11,30.1111,-1,0,-1,38.8182,12,28.1111,-1,0,-1,37.1818,11,29.8889,-1,0,-1,38.6364,11,33.5556,-1,0,-1,41.6364,11,29.8889,-1,0,-1,38.6364,12,29.7778,-1,0,-1,38.5455,13,29.7778,-1,0,-1,38.5455,11,30,-1,0,-1,38.7273,13,23.2222,-1,0,-1,33.1818,12,29.7778,-1,0,-1,38.5455,
13,28.6,-1,0,-1,30.5455,12,33.3636,-1,0,-1,28.4545,11,30.1111,-1,0,-1,38.8182,11,33.2222,-1,0,-1,41.3636,12,29.6667,-1,0,-1,38.4545,12,26.6667,-1,0,-1,36,12,29.8889,-1,0,-1,38.6364,13,29.5556,-1,0,-1,38.3636,14,24.5556,-1,0,-1,34.2727,13,23.1111,-1,0,-1,33.0909,11,30.1111,-1,0,-1,38.8182,12,28.1111,-1,0,-1,37.1818,11,29.8889,-1,0,-1,38.6364,11,33.5556,-1,0,-1,41.6364,11,29.8889,-1,0,-1,38.6364,12,29.7778,-1,0,-1,38.5455,13,29.7778,-1,0,-1,38.5455,11,30,-1,0,-1,38.7273,13,23.2222,-1,0,-1,33.1818,12,29.7778,-1,0,-1,38.5455,
13,28.6,-1,0,-1,30.5455,12,33.3636,-1,0,-1,28.4545,11,30.1111,-1,0,-1,38.8182,11,33.2222,-1,0,-1,41.3636,12,29.6667,-1,0,-1,38.4545,12,26.6667,-1,0,-1,36,12,29.8889,-1,0,-1,38.6364,13,29.5556,-1,0,-1,38.3636,14,24.5556,-1,0,-1,34.2727,13,23.1111,-1,0,-1,33.0909,11,30.1111,-1,0,-1,38.8182,12,28.1111,-1,0,-1,37.1818,11,29.8889,-1,0,-1,38.6364,11,33.5556,-1,0,-1,41.6364,11,29.8889,-1,0,-1,38.6364,12,29.7778,-1,0,-1,38.5455,13,29.7778,-1,0,-1,38.5455,11,30,-1,0,-1,38.7273,13,23.2222,-1,0,-1,33.1818,12,29.7778,-1,0,-1,38.5455,
13,28.6,-1,0,-1,30.5455,12,33.3636,-1,0,-1,28.4545,11,30.1111,-1,0,-1,38.8182,11,33.2222,-1,0,-1,41.3636,12,29.6667,-1,0,-1,38.4545,12,26.6667,-1,0,-1,36,12,29.8889,-1,0,-1,38.6364,13,29.5556,-1,0,-1,38.3636,14,24.5556,-1,0,-1,34.2727,13,23.1111,-1,0,-1,33.0909,11,30.1111,-1,0,-1,38.8182,12,28.1111,-1,0,-1,37.1818,11,29.8889,-1,0,-1,38.6364,11,33.5556,-1,0,-1,41.6364,11,29.8889,-1,0,-1,38.6364,13,29.6667,-1,0,-1,38.4545,13,29.7778,-1,0,-1,38.5455,11,30,-1,0,-1,38.7273,13,23.2222,-1,0,-1,33.1818,12,29.7778,-1,0,-1,38.5455,
13,28.6,-1,0,-1,30.5455,12,33.3636,-1,0,-1,28.4545,11,30.1111,-1,0,-1,38.8182,11,33.2222,-1,0,-1,41.3636,12,29.6667,-1,0,-1,38.4545,12,26.6667,-1,0,-1,36,12,29.8889,-1,0,-1,38.6364,13,29.5556,-1,0,-1,38.3636,14,24.5556,-1,0,-1,34.2727,13,23.1111,-1,0,-1,33.0909,11,30.1111,-1,0,-1,38.8182,12,28.1111,-1,0,-1,37.1818,12,28.1111,-1,0,-1,37.1818,11,33.5556,-1,0,-1,41.6364,11,29.8889,-1,0,-1,38.6364,13,29.6667,-1,0,-1,38.4545,13,29.7778,-1,0,-1,38.5455,11,30,-1,0,-1,38.7273,13,23.2222,-1,0,-1,33.1818,12,29.7778,-1,0,-1,38.5455,
13,28.6,-1,0,-1,30.5455,13,32,-1,0,-1,27.0909,11,30.1111,-1,0,-1,38.8182,11,33.2222,-1,0,-1,41.3636,12,29.6667,-1,0,-1,38.4545,12,26.6667,-1,0,-1,36,12,29.8889,-1,0,-1,38.6364,13,29.5556,-1,0,-1,38.3636,14,24.5556,-1,0,-1,34.2727,13,23.1111,-1,0,-1,33.0909,11,30.1111,-1,0,-1,38.8182,12,28.1111,-1,0,-1,37.1818,12,28.1111,-1,0,-1,37.1818,11,33.5556,-1,0,-1,41.6364,11,29.8889,-1,0,-1,38.6364,13,29.6667,-1,0,-1,38.4545,13,29.7778,-1,0,-1,38.5455,11,30,-1,0,-1,38.7273,13,23.2222,-1,0,-1,33.1818,12,29.7778,-1,0,-1,38.5455,
13,28.6,-1,0,-1,30.5455,13,32,-1,0,-1,27.0909,11,30.1111,-1,0,-1,38.8182,11,33.2222,-1,0,-1,41.3636,12,29.6667,-1,0,-1,38.4545,12,26.6667,-1,0,-1,36,12,29.8889,-1,0,-1,38.6364,13,29.5556,-1,0,-1,38.3636,14,24.5556,-1,0,-1,34.2727,13,23.1111,-1,0,-1,33.0909,11,30.1111,-1,0,-1,38.8182,12,28.1111,-1,0,-1,37.1818,12,28.1111,-1,0,-1,37.1818,11,33.5556,-1,0,-1,41.6364,11,29.8889,-1,0,-1,38.6364,13,29.6667,-1,0,-1,38.4545,13,29.7778,-1,0,-1,38.5455,11,30,-1,0,-1,38.7273,13,23.2222,-1,0,-1,33.1818,12,29.7778,-1,0,-1,38.5455,
